N° do imóvel,UF,Cidade,Bairro,Endereço,Preço,Valor de avaliação,Desconto,Financiamento,Descrição,Modalidade de venda,Link de acesso
1444408525455,RS,ALVORADA,APARECIDA,"RUA ENI DAVILA FRAGOSO, N. 22, CASA","54.963,41","151.800,00",63.80,Não,"Casa, 0.00 de área total, 65.00 de área privativa, 152.58 de área do terreno,  2 qto(s), varanda, a.serv, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408525455
8444429256001,RS,ALVORADA,MARIA REGINA,"RUA DEZESSEIS UNIDOS, N. 31, Apto 302, CO","45.901,86","95.000,00",51.69,Sim,"Apartamento, 0.00 de área total, 39.78 de área privativa, 504.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429256001
8444400618479,RS,ALVORADA,MARIA REGINA,"RUA RODA DE FOGO (ANTIGA RUA 28), N. 33, Apto 103, LT 07 QD 58","49.359,24","101.000,00",51.13,Não,"Apartamento, 0.00 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400618479
8444429692391,RS,ALVORADA,MARIA REGINA,"RUA SELVA DE PEDRA (ANTIGA RUA 30), N. 191, Apto 401,","42.548,36","83.000,00",48.74,Não,"Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429692391
8444430923695,RS,ALVORADA,JARDIM ALGARVE,"RUA CENTO E QUARENTA E OITO, N. 458, Apto 303,","83.823,46","161.659,00",48.15,Sim,"Apartamento, 0.00 de área total, 27.50 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430923695
8444430843446,RS,ALVORADA,JARDIM ALGARVE,"RUA IRAUNAS, N. 225, Apto 203,","65.921,81","115.000,00",42.68,Não,"Apartamento, 31.90 de área total, 27.50 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430843446
8444433881063,RS,ALVORADA,UMBU,"RUA EDISON DE OLIVEIRA, N. 518, Apto 304, BL 03 SUB-BL A","70.507,67","123.000,00",42.68,Sim,"Apartamento, 43.56 de área total, 42.98 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433881063
8444428679626,RS,ALVORADA,MARIA REGINA,"RUA BARAO DE COTEGIPE, N. 149, Apto 104,","91.879,11","159.021,00",42.23,Sim,"Apartamento, 44.44 de área total, 38.80 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428679626
8444429608382,RS,ALVORADA,JARDIM ALGARVE,"RUA IRAUNAS, N. 225, Apto 303,","75.884,78","131.000,00",42.08,Sim,"Apartamento, 27.50 de área total, 27.50 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429608382
8444407748564,RS,ALVORADA,TIJUCA,"RUA CANGUCU, N. SN, FRACAO 04 LT 10 QD K","46.472,85","80.000,00",41.91,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 365.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407748564
8444426086938,RS,ALVORADA,JARDIM ALGARVE,"RUA CENTO E QUARENTA E SEIS, N. 119, Apto 301, PAV 2/3 LT 44 QD E-22","94.815,14","160.000,00",40.75,Não,"Apartamento, 33.68 de área total, 29.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426086938
8044500518845,RS,ALVORADA,PASSO DORNELES,"ESTRADA CAMINHO DO MEIO, N. 5425, CS 71 QD E","133.200,00","222.000,00",40.00,Não,"Casa, 0.00 de área total, 46.72 de área privativa, 150.22 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8044500518845
8444417912600,RS,ALVORADA,MARIA REGINA,"RUA JOSE LINS DO REGO, N. 762, CS 01, QD G, LT 14","133.930,31","221.587,22",39.56,Sim,"Casa, 71.25 de área total, 71.25 de área privativa, 90.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417912600
8555521786269,RS,ALVORADA,BELA VISTA,"ESTRADA FREDERICO DIHL, N. 856, Apto 113, LT 43, 47 AO 52, QD 10","118.465,05","196.000,00",39.56,Não,"Apartamento, 67.17 de área total, 49.31 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555521786269
8444406534447,RS,ALVORADA,APARECIDA,"RUA DOM PEDRITO, N. 117, PARTE LT 09 CHACARA 02 QD 31","221.921,19","362.436,00",38.77,Não,"Casa, 120.00 de área total, 120.00 de área privativa, 231.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406534447
10218347,RS,ALVORADA,AMERICANA,"RUA MARIZ E BARROS (ANTIGA RUA A), N. 1062, QD 04, LT 13","232.619,72","365.000,00",36.27,Não,"Casa, 0.00 de área total, 184.82 de área privativa, 360.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10218347
8787703218666,RS,ALVORADA,PQ. RES. VALE VERDE,"RUA F, N. 130, Apto 203, BLOCO 04","165.000,00","165.000,00",0.00,Não,"Apartamento, 85.45 de área total, 43.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703218666
8444429774495,RS,ALVORADA,JARDIM ALGARVE,"RUA CENTO E VINTE E UM, N. 134, Apto 302, LT 13 QD E16A","160.000,00","160.000,00",0.00,Não,"Apartamento, 29.37 de área total, 29.37 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429774495
8444431781045,RS,ALVORADA,JARDIM ALGARVE,"RUA CENTO E CINQUENTA, N. 226, Apto 202, LT 11 QD E-6D","165.000,00","165.000,00",0.00,Não,"Apartamento, 41.76 de área total, 35.88 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431781045
8444401748856,RS,ALVORADA,MARIA REGINA,"RUA ROQUE SANTEIRO, N. 136, Apto 104, LT 15, QD 62","131.716,00","131.716,00",0.00,Não,"Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401748856
8444431790753,RS,ALVORADA,MARIA REGINA,"RUA TUPI, N. 580, Apto 404, 4° ANDAR, LOTE 8, QUADRA 61","138.070,00","138.070,00",0.00,Não,"Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431790753
8444406900982,RS,ALVORADA,PIRATINI,"RUA CAUTRITAS, N. 520, CASA 02","206.000,00","206.000,00",0.00,Não,"Casa, 70.00 de área total, 70.00 de área privativa, 87.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406900982
8555536409199,RS,ALVORADA,TERRA NOVA,"ACESSO TERRA NOVA, N. 601, CASA 356","260.000,00","260.000,00",0.00,Não,"Casa, 51.54 de área total, 51.05 de área privativa, 85.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536409199
8444429802359,RS,ALVORADA,VILA DUAS FIGUEIRAS,"RUA FERNANDO FERRARI, N. 1078, Apto 104, VAGA BOX Nº 08","158.000,00","155.000,00",0.00,Não,"Apartamento, 46.17 de área total, 42.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429802359
8444435363698,RS,ALVORADA,PIRATINI,"RUA 314, N. 146, Apto 301,","174.410,04","170.000,00",0.00,Não,"Apartamento, 33.45 de área total, 28.93 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435363698
8787703648873,RS,ALVORADA,PIRATINI,"RUA F, N. 130, Apto 101, BL 05, VAGA BOX N 137","195.000,00","188.000,00",0.00,Não,"Apartamento, 98.77 de área total, 55.09 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703648873
8444438197616,RS,ALVORADA,APARECIDA,"RUA MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO, N. 267, 158,","285.907,38","266.000,00",0.00,Não,"Casa, 40.43 de área total, 39.30 de área privativa, 111.90 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444438197616
8444428629637,RS,ALVORADA,JARDIM ALGARVE,"RUA ALDO RODRIGUES DA SILVA, N. 205, Apto 102,","136.492,09","126.000,00",0.00,Não,"Apartamento, 0.00 de área total, 33.35 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428629637
8444436609666,RS,ALVORADA,UMBU,"RUA TRINTA E DOIS, N. 119, Apto 202,","102.409,27","86.500,00",0.00,Não,"Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), WC Emp, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444436609666
8444429650656,RS,ALVORADA,MARIA REGINA,"RUA VINTE E DOIS, N. 600, Apto 204,","127.015,94","106.000,00",0.00,Não,"Apartamento, 0.00 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429650656
8444437760848,RS,ALVORADA,MARIA REGINA,"RUA CAMPO VERDE, N. 709, Apto 302, LT 23 QD 32","182.462,30","150.000,00",0.00,Não,"Apartamento, 47.90 de área total, 42.87 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444437760848
8444401420354,RS,ALVORADA,JARDIM ALGARVE,"RUA CURIOS, N. 451, LT 44, QD A92, LOT ALGARVE","236.534,60","185.000,00",0.00,Não,"Casa, 49.84 de área total, 49.84 de área privativa, 175.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401420354
1444407896565,RS,CACHOEIRINHA,PARQUE DA MATRIZ,"RUA CONCORDIA, N. 1591, LT 29 QD A-5","312.443,33","530.000,00",41.05,Sim,"Casa, 137.50 de área total, 92.00 de área privativa, 229.49 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407896565
8787710202664,RS,CACHOEIRINHA,MEU RINCAO,"RUA F, N. 131, CS 79","96.889,22","163.500,00",40.75,Não,"Casa, 83.93 de área total, 39.27 de área privativa, 95.40 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710202664
8444412003660,RS,CACHOEIRINHA,PARQUE DA MATRIZ,"RUA PETROPOLIS, N. 288, Apto 03, 03, LT 22, QD B8,","54.353,48","90.000,00",39.61,Não,"Apartamento, 31.75 de área total, 30.49 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412003660
1555505640320,RS,CACHOEIRINHA,VILA IMBUI,"RUA RUI RAMOS, N. 66, Apto 503, 5º ANDAR, LOT JARDIM MAUÁ","427.000,58","670.000,00",36.27,Sim,"Apartamento, 193.79 de área total, 171.86 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, Terraco.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555505640320
8444416628215,RS,CACHOEIRINHA,CHACARA DAS ROSAS,"AVENIDA FLORES DO CAMPO, N. 967, CASA 2","183.000,00","183.000,00",0.00,Não,"Casa, 45.00 de área total, 45.00 de área privativa, 85.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416628215
8555521816362,RS,CACHOEIRINHA,JARDIM BETANIA,"AVENIDA DA FEDERACAO, N. 685, Apto 223, BL F PAV 2 ANDAR 2","140.000,00","140.000,00",0.00,Não,"Apartamento, 47.62 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555521816362
8787700179392,RS,CACHOEIRINHA,CHACARA DAS ROSAS II,"RUA ROSA VERMELHA (ANTIGA RUA 04), N. 158, CS 01","160.000,00","160.000,00",0.00,Não,"Casa, 29.80 de área total, 29.80 de área privativa, 94.01 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700179392
8444428728694,RS,CACHOEIRINHA,PARQUE MARECHAL RONDON,"RUA ROMENIA, N. 305, Apto 504D, BL D","133.000,00","133.000,00",0.00,Não,"Apartamento, 45.51 de área total, 40.51 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428728694
8555521954560,RS,CACHOEIRINHA,JARDIM BETANIA,"AVENIDA DA FEDERACAO (ANTIGA RUA 01), N. 685, Apto BL G, LT 22 QD K","136.000,00","136.000,00",0.00,Não,"Apartamento, 47.62 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555521954560
8787704416720,RS,CACHOEIRINHA,JARDIM BETANIA,"ESTRADA DOS CAPISTRANOS, N. 238, CS 02 LT 7 QD B","138.155,00","138.155,00",0.00,Não,"Casa, 29.48 de área total, 29.48 de área privativa, 96.59 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704416720
8444413364012,RS,CACHOEIRINHA,MORADA DO BOSQUE,"RUA NILS TARANGER, N. 62, CS 02, LT C, QD B9","209.000,00","209.000,00",0.00,Não,"Casa, 0.00 de área total, 48.25 de área privativa, 97.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413364012
8787701394572,RS,CACHOEIRINHA,CHACARA DAS ROSAS,"RUA ACAI, N. 220, CS 06","154.000,00","154.000,00",0.00,Não,"Casa, 50.43 de área total, 50.43 de área privativa, 98.05 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701394572
8787701310999,RS,CACHOEIRINHA,FAZENDA ESPERANCA,"RUA OPALA, N. 400, CS 02 ANTIGA RUA 11","140.000,00","140.000,00",0.00,Não,"Casa, 40.97 de área total, 40.97 de área privativa, 43.52 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701310999
8787713982857,RS,CACHOEIRINHA,FAZENDA ESPERANCA,"RUA 42, N. 59, CS 10","170.000,00","170.000,00",0.00,Não,"Casa, 44.82 de área total, 43.64 de área privativa, 84.48 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713982857
8787712908564,RS,CACHOEIRINHA,PARQUE MARECHAL RONDON,"RUA CANARINHO, N. 70, Apto 402, BL 16","136.155,91","135.000,00",0.00,Não,"Apartamento, 76.62 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712908564
8787716450724,RS,CACHOEIRINHA,AGUAS MORTAS,"ESTRADA DOS CAPISTRANOS, N. 525, Apto 330, BL H LT A","192.428,05","185.000,00",0.00,Não,"Apartamento, 83.02 de área total, 48.15 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716450724
8444430140968,RS,CACHOEIRINHA,VILA VISTA ALEGRE,"AVENIDA JOSE BRAMBILA, N. 372, Apto 306,","142.807,37","124.000,00",0.00,Não,"Apartamento, 40.63 de área total, 33.29 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430140968
8787712130580,RS,CANOAS,RIO BRANCO,"RUA MACHADINHO, N. 1704, Apto 202, BL 07","58.115,83","158.000,00",63.22,Não,"Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712130580
8444411730283,RS,CANOAS,GUAJUVIRAS,"AVENIDA 1, N. 2274, Apto 202, BL 15","50.771,05","110.000,00",53.85,Não,"Apartamento, 0.00 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411730283
8787710575460,RS,CANOAS,RIO BRANCO,"RUA MACHADINHO, N. 1704, Apto 201, BL 4","66.976,96","143.000,00",53.17,Sim,"Apartamento, 69.02 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710575460
8787704592162,RS,CANOAS,MATO GRANDE,"RUA ROBERTO FRANCISCO BEHRENS, N. 303, Apto 101, BL 18","78.222,48","165.000,00",52.60,Sim,"Apartamento, 77.42 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704592162
8444416114653,RS,CANOAS,GUAJUVIRAS,"AVENIDA 1, N. S/N, Apto 302, BLOCO 07","40.943,26","85.000,00",51.84,Não,"Apartamento, 0.00 de área total, 29.87 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416114653
8444408356740,RS,CANOAS,Bairro Guajuviras,"AVENIDA 1, N. 2158, Apto 403, BL 08, LT 04, QD O, SETOR 06","62.845,42","130.000,00",51.66,Sim,"Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408356740
8787709772142,RS,CANOAS,RIO BRANCO,"RUA MACHADINHO, N. 1580, Apto 103, BL 07","84.918,42","175.000,00",51.48,Sim,"Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709772142
8787711483896,RS,CANOAS,RIO BRANCO,"RUA MACHADINHO, N. 1704, Apto 101, BL 3","80.592,86","160.000,00",49.63,Sim,"Apartamento, 69.02 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s).",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711483896
10177314,RS,CANOAS,NITEROI,"RUA ARTHUR BERNARDES, N. 405","635.419,38","1.176.500,00",46.00,Não,"Galpão, 0.00 de área total, 1001.76 de área privativa, 930.60 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10177314
8444407111230,RS,CANOAS,GUAJUVIRAS,"AVENIDA 1, N. 527, Apto 404,  H104ATUAL AV DEZESSETE DE ABRIL, 52","54.353,48","100.000,00",45.65,Não,"Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407111230
8444413608450,RS,CANOAS,GUAJUVIRAS,"AVENIDA UM, N. 1830, Apto 202, BL 09","73.420,37","135.000,00",45.62,Sim,"Apartamento, 42.84 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413608450
8787704616614,RS,CANOAS,ESTANCIA VELHA,"RUA SAO NICOLAU, N. 850, Apto 103, PAV 1, BL 8","111.514,29","205.000,00",45.61,Não,"Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704616614
1444420999097,RS,CANOAS,OLARIA,"RUA GILDO DE FREITAS, N. 1807, Apto 16, LT 9 A 12 QD C","102.831,13","180.000,00",42.88,Sim,"Apartamento, 59.28 de área total, 58.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420999097
8787710369860,RS,CANOAS,RIO BRANCO,"RUA MACHADINHO, N. 1704, Apto 301, BL 8 3 PAVIMENTO","63.999,72","112.000,00",42.86,Sim,"Apartamento, 69.02 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710369860
8787701835137,RS,CANOAS,LOT RESID CANOAS LES,"RUA SUB HELIO SANSONE - ANTIGA RUA 4, N. 21, Apto 411, TORRE 04 LT 08 QD E","120.580,49","210.000,00",42.59,Não,"Apartamento, 0.00 de área total, 47.28 de área privativa, 0.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701835137
8787710737266,RS,CANOAS,RIO BRANCO,"RUA MACHADINHO, N. 1580, Apto 102, BL 14","78.201,87","135.000,00",42.08,Sim,"Apartamento, 62.76 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710737266
8047200400231,RS,CANOAS,MATHIAS VELHO,"RUA ESPUMOSO, N. 305,","187.036,83","320.332,00",41.62,Sim,"Casa, 0.00 de área total, 80.00 de área privativa, 500.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8047200400231
8787701329312,RS,CANOAS,SAO JOSE,"RUA LOPES TROVAO, N. 45, Apto 403, BL 8","81.964,82","140.000,00",41.46,Não,"Apartamento, 67.73 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701329312
8787702838199,RS,CANOAS,SAO JOSE,"RUA LOPES TROVAO, N. 45, Apto 402, BL 07","90.746,77","155.000,00",41.46,Não,"Apartamento, 67.73 de área total, 41.19 de área privativa, 0.00 de área do terreno.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702838199
